Viti,Muaji,Përshkrimi i Sektorit,Komuna,Statusi i Regjistrimit,Përshkrimi i Gjobave në bazë të Ligjit,Numri i Tatimpaguesve,Numri i Gjobave të Lëshuara,Vlera e Gjobave të Lëshuara
2023,8,5,3,18,41,3,3,625.0
2023,8,1,13,4,41,4,4,3250.0
2023,8,1,5,18,37,3,3,375.0
2023,8,1,19,18,41,17,18,10625.0
2023,8,19,36,18,36,1,1,5000.0
2023,8,21,5,18,38,3,3,750.0
2023,8,21,6,4,41,1,2,250.0
2023,8,21,7,18,48,1,1,889.87
2023,8,21,3,18,59,1,1,250.0
2023,8,21,20,18,38,1,1,1500.0
2023,8,15,26,18,39,1,1,1500.0
2023,8,5,17,4,41,10,10,1375.0
2023,8,1,7,4,41,4,4,4375.0
2023,8,19,13,18,41,1,1,375.0
2023,8,21,4,4,36,1,1,500.0
2023,8,21,25,4,41,7,7,1125.0
2023,8,21,35,4,37,2,2,625.0
2023,8,21,26,18,48,10,10,9400.65
2023,8,17,16,18,39,1,1,1000.0
2023,8,17,35,18,39,1,1,3000.0
2023,8,18,26,16,48,1,1,99.48
2023,8,18,3,16,41,1,1,125.0
2023,8,14,27,4,37,2,2,750.0
2023,8,15,33,4,37,1,1,250.0
2023,8,5,7,18,38,1,1,250.0
2023,8,5,26,18,48,1,1,749.15
2023,8,1,32,18,41,7,9,3375.0
2023,8,9,24,4,35,1,1,250.0
2023,8,9,2,18,41,1,1,250.0
2023,8,9,11,15,41,1,1,250.0
2023,8,19,27,18,41,2,2,250.0
2023,8,19,26,18,37,1,1,250.0
2023,8,21,34,15,39,1,1,1000.0
2023,8,21,5,4,37,1,1,250.0
2023,8,21,19,4,37,1,1,125.0
2023,8,18,0,16,41,1,1,125.0
2023,8,13,8,18,39,1,1,2000.0
2023,8,14,11,18,41,1,1,750.0
2023,8,5,24,18,41,1,1,375.0
2023,8,1,24,18,41,11,12,8750.0
2023,8,1,1,4,41,2,2,500.0
2023,8,1,4,18,41,9,10,7125.0
2023,8,1,33,4,41,3,3,625.0
2023,8,1,26,18,36,1,1,1750.0
2023,8,19,2,4,41,1,1,250.0
2023,8,17,26,5,39,1,1,5000.0
2023,8,14,28,18,39,1,1,2000.0
2023,8,5,0,4,35,5,5,1875.0
2023,8,1,19,4,41,12,14,3875.0
2023,8,9,19,4,41,1,1,125.0
2023,8,10,4,4,41,1,1,125.0
2023,8,10,26,18,37,1,1,125.0
2023,8,7,28,18,41,1,1,250.0
2023,8,4,5,4,41,1,1,125.0
2023,8,21,5,4,40,1,1,100.0
2023,8,21,2,18,38,2,2,750.0
2023,8,21,25,18,41,1,1,125.0
2023,8,14,33,18,48,1,1,210.0
2023,8,14,3,18,41,3,3,2750.0
2023,8,20,2,18,35,1,1,375.0
2023,8,20,27,18,41,1,1,250.0
2023,8,5,26,18,41,8,8,1625.0
2023,8,1,0,4,35,1,1,375.0
2023,8,1,6,18,41,3,6,2125.0
2023,8,1,12,18,41,1,1,125.0
2023,8,10,26,4,35,1,1,125.0
2023,8,19,24,18,41,1,1,500.0
2023,8,21,17,4,37,1,1,125.0
2023,8,21,3,18,37,1,1,125.0
2023,8,21,3,4,41,2,2,250.0
2023,8,21,20,18,48,1,1,250.0
2023,8,17,9,4,37,1,1,1125.0
2023,8,17,9,4,39,1,1,1125.0
2023,8,18,16,16,37,1,1,125.0
2023,8,14,19,4,37,1,1,250.0
2023,8,5,5,18,41,2,2,1625.0
2023,8,1,2,18,31,1,1,600.0
2023,8,1,12,4,41,3,3,625.0
2023,8,1,11,4,41,3,3,750.0
2023,8,6,26,18,38,1,1,250.0
2023,8,19,3,18,41,1,1,125.0
2023,8,21,4,18,38,1,1,500.0
2023,8,21,27,4,35,1,1,1250.0
2023,8,21,19,18,41,7,7,3000.0
2023,8,17,26,18,39,3,3,5000.0
2023,8,14,5,18,41,9,10,5375.0
2023,8,14,2,18,38,3,3,1375.0
2023,8,14,27,18,39,1,1,3000.0
2023,8,15,1,4,37,1,1,250.0
2023,8,15,26,18,37,1,1,250.0
2023,8,5,24,18,35,1,1,375.0
2023,8,5,3,18,37,2,2,500.0
2023,8,1,27,4,41,25,26,7875.0
2023,8,7,27,18,37,3,3,1000.0
2023,8,4,26,18,37,3,3,625.0
2023,8,21,0,4,41,1,1,1000.0
2023,8,21,13,18,48,1,1,3380.5
2023,8,21,33,18,37,1,1,125.0
2023,8,21,17,4,48,2,2,1038.0
2023,8,17,27,18,39,1,1,2000.0
2023,8,17,26,18,38,1,1,250.0
2023,8,18,16,16,48,1,1,1035.5
2023,8,14,5,18,36,1,1,500.0
2023,8,14,27,18,37,4,4,1375.0
2023,8,20,27,4,36,1,1,1750.0
2023,8,5,4,18,41,1,1,125.0
2023,8,1,24,18,50,1,1,5000.0
2023,8,1,28,18,41,2,2,625.0
2023,8,1,25,4,41,13,13,3875.0
2023,8,1,33,18,37,1,1,125.0
2023,8,9,5,4,41,3,4,6250.0
2023,8,19,13,4,41,1,1,250.0
2023,8,7,19,4,37,1,1,125.0
2023,8,21,24,18,38,2,2,1875.0
2023,8,21,27,4,36,4,4,3250.0
2023,8,17,6,18,39,1,1,1000.0
2023,8,18,4,16,41,1,1,125.0
2023,8,14,26,18,39,1,1,1000.0
2023,8,15,16,18,41,1,1,125.0
2023,8,5,25,4,41,2,2,375.0
2023,8,1,16,4,41,4,5,1125.0
2023,8,1,2,18,41,38,43,62625.0
2023,8,1,2,18,38,2,3,4250.0
2023,8,1,14,18,41,1,1,750.0
2023,8,9,12,18,35,1,1,250.0
2023,8,9,26,20,41,1,1,250.0
2023,8,0,7,18,38,1,1,250.0
2023,8,21,24,4,41,7,7,2125.0
2023,8,21,16,4,48,2,2,59.3
2023,8,21,35,18,41,7,9,6000.0
2023,8,21,26,18,37,9,9,3000.12
2023,8,17,28,4,41,1,1,375.0
2023,8,14,11,4,41,1,1,625.0
2023,8,14,35,18,41,4,4,625.0
2023,8,20,25,18,39,1,1,2000.0
2023,8,3,26,18,36,1,1,500.0
2023,8,5,27,4,38,1,1,250.0
2023,8,5,35,18,41,1,1,125.0
2023,8,1,13,4,35,1,1,375.0
2023,8,1,1,18,38,1,1,250.0
2023,8,1,2,18,35,3,3,875.0
2023,8,1,28,18,38,1,1,625.0
2023,8,1,26,4,50,1,1,250.0
2023,8,10,24,18,41,1,1,500.0
2023,8,10,28,4,38,1,1,250.0
2023,8,7,24,4,35,1,1,250.0
2023,8,4,2,4,41,1,1,125.0
2023,8,21,24,15,37,1,1,125.0
2023,8,21,2,18,39,1,1,2000.0
2023,8,21,26,4,37,4,4,1500.0
2023,8,17,24,4,37,1,1,375.0
2023,8,18,17,16,33,1,1,500.0
2023,8,14,1,4,39,1,1,4000.0
2023,8,14,2,4,41,2,2,1000.0
2023,8,14,4,4,41,11,12,4250.0
2023,8,14,27,18,38,2,2,1500.0
2023,8,20,4,4,38,1,1,250.0
2023,8,20,26,4,37,1,1,125.0
2023,8,5,28,18,41,1,1,125.0
2023,8,5,25,4,37,1,1,250.0
2023,8,1,4,4,35,1,1,125.0
2023,8,1,12,18,35,1,1,125.0
2023,8,1,33,18,36,1,1,500.0
2023,8,9,7,4,41,1,2,2250.0
2023,8,9,3,18,41,1,2,500.0
2023,8,10,0,4,41,1,1,125.0
2023,8,19,5,4,41,1,1,125.0
2023,8,19,3,18,37,2,2,250.0
2023,8,21,34,18,41,1,2,500.0
2023,8,21,4,4,41,14,14,2250.0
2023,8,21,26,18,35,2,2,1500.0
2023,8,14,22,4,41,1,1,250.0
2023,8,14,27,18,41,3,3,1500.0
2023,8,14,21,18,41,1,1,125.0
2023,8,5,24,18,37,2,2,500.0
2023,8,5,4,4,37,1,1,125.0
2023,8,1,24,4,37,1,1,375.0
2023,8,9,27,4,37,1,1,125.0
2023,8,10,24,18,38,1,1,500.0
2023,8,10,33,4,37,1,1,125.0
2023,8,6,26,18,37,1,1,125.0
2023,8,21,24,18,36,1,1,1125.0
2023,8,21,5,18,36,2,2,1000.0
2023,8,21,4,4,38,1,1,250.0
2023,8,17,27,18,36,1,1,2000.0
2023,8,17,19,18,37,1,1,250.0
2023,8,13,5,18,36,1,1,500.0
2023,8,14,24,18,37,1,1,125.0
2023,8,14,24,4,41,4,4,875.0
2023,8,14,35,18,37,1,1,250.0
2023,8,20,33,18,39,1,1,1000.0
2023,8,5,27,4,41,26,26,8000.0
2023,8,1,27,18,41,22,24,30250.0
2023,8,1,28,18,37,1,1,625.0
2023,8,9,4,4,37,2,2,500.0
2023,8,9,33,4,41,1,1,125.0
2023,8,19,16,18,41,1,1,125.0
2023,8,7,12,4,35,1,1,125.0
2023,8,7,27,18,41,3,4,1125.0
2023,8,21,30,4,38,1,1,750.0
2023,8,21,26,18,36,8,8,6000.0
2023,8,21,32,18,37,1,1,125.0
2023,8,17,26,21,41,1,1,125.0
2023,8,14,32,4,37,1,1,125.0
2023,8,15,27,4,37,1,1,125.0
2023,8,5,2,18,41,1,1,125.0
2023,8,5,27,4,33,1,1,500.0
2023,8,5,26,18,36,1,1,749.15
2023,8,5,32,4,41,4,4,500.0
2023,8,1,27,4,38,1,1,250.0
2023,8,1,25,4,37,1,1,375.0
2023,8,21,16,4,37,1,1,125.0
2023,8,21,30,4,35,1,1,250.0
2023,8,21,12,18,41,1,1,1000.0
2023,8,21,25,18,48,1,1,247.39
2023,8,21,26,4,41,9,9,2750.0
2023,8,21,3,18,38,2,2,1986.5
2023,8,17,4,18,41,1,1,125.0
2023,8,17,26,18,48,1,1,2935.98
2023,8,14,19,18,41,4,4,4500.0
2023,8,1,9,4,41,2,2,875.0
2023,8,1,9,4,37,1,1,500.0
2023,8,1,33,18,41,7,9,2875.0
2023,8,1,26,18,48,2,2,70.2
2023,8,1,26,18,35,1,1,375.0
2023,8,1,26,18,37,9,9,2625.0
2023,8,10,4,18,37,1,1,125.0
2023,8,19,24,4,37,1,1,125.0
2023,8,21,9,18,38,1,1,250.0
2023,8,21,2,18,35,3,3,1625.0
2023,8,21,27,4,41,2,2,250.0
2023,8,13,11,18,41,1,1,125.0
2023,8,14,0,18,41,1,1,375.0
2023,8,14,4,4,37,1,1,125.0
2023,8,20,33,18,36,1,1,500.0
2023,8,5,26,18,37,2,2,500.0
2023,8,1,24,4,41,11,12,6375.0
2023,8,1,0,4,37,1,1,375.0
2023,8,1,26,18,41,115,125,90000.0
2023,8,1,26,15,41,2,2,4000.0
2023,8,1,3,4,38,1,1,500.0
2023,8,9,27,18,37,1,1,1375.0
2023,8,9,26,4,37,2,2,875.0
2023,8,10,16,4,41,1,1,250.0
2023,8,21,27,18,37,3,3,375.0
2023,8,21,28,4,48,1,2,658.64
2023,8,17,34,15,40,1,1,100.0
2023,8,17,26,5,35,1,1,125.0
2023,8,18,25,16,41,1,1,250.0
2023,8,14,2,18,37,1,1,875.0
2023,8,14,4,4,38,1,1,250.0
2023,8,14,26,18,37,2,2,375.0
2023,8,14,3,18,36,2,2,5000.0
2023,8,20,27,4,38,1,1,1750.0
2023,8,21,2,4,36,2,2,4250.0
2023,8,21,27,4,38,6,6,1500.0
2023,8,21,19,4,41,13,13,2000.0
2023,8,21,32,4,38,1,1,500.0
2023,8,14,34,18,35,1,1,250.0
2023,8,14,3,18,39,2,3,6000.0
2023,8,5,19,4,41,6,6,875.0
2023,8,1,5,4,41,5,5,1625.0
2023,8,1,27,18,37,7,7,5875.0
2023,8,1,27,4,37,4,4,1250.0
2023,8,10,2,18,41,1,1,125.0
2023,8,7,26,18,37,1,1,125.0
2023,8,21,2,18,41,6,7,13125.0
2023,8,21,27,18,41,2,3,1000.0
2023,8,21,33,4,38,1,1,250.0
2023,8,21,19,4,48,1,1,72.62
2023,8,21,26,4,38,2,2,1125.0
2023,8,21,3,18,39,1,1,1000.0
2023,8,12,36,18,41,1,1,125.0
2023,8,18,26,16,39,2,2,2875.0
2023,8,14,22,18,41,1,1,125.0
2023,8,14,7,4,41,1,1,250.0
2023,8,1,9,18,41,2,2,500.0
2023,8,1,22,4,37,1,1,125.0
2023,8,1,28,4,37,1,1,375.0
2023,8,10,13,4,38,1,1,250.0
2023,8,19,5,18,41,1,1,500.0
2023,8,7,25,18,41,1,1,125.0
2023,8,21,12,4,41,1,1,250.0
2023,8,21,7,18,38,2,2,750.0
2023,8,21,19,4,35,1,1,125.0
2023,8,21,3,4,38,1,1,875.0
2023,8,12,25,4,37,1,1,875.0
2023,8,16,4,4,41,1,1,250.0
2023,8,14,31,18,35,1,1,250.0
2023,8,15,1,4,41,2,2,375.0
2023,8,5,5,4,41,3,4,1125.0
2023,8,5,2,4,41,4,4,500.0
2023,8,1,0,4,41,2,2,500.0
2023,8,1,2,4,38,1,1,500.0
2023,8,1,27,18,36,1,1,500.0
2023,8,1,26,4,37,7,8,1625.0
2023,8,10,16,4,37,1,1,250.0
2023,8,19,2,18,41,1,1,125.0
2023,8,21,24,4,38,1,1,750.0
2023,8,21,34,4,41,1,1,125.0
2023,8,21,25,18,39,1,1,1000.0
2023,8,17,27,5,37,1,1,125.0
2023,8,14,27,4,41,7,8,6250.0
2023,8,5,27,4,37,8,8,5625.0
2023,8,5,11,4,41,1,1,125.0
2023,8,1,2,4,37,3,3,1250.0
2023,8,1,28,4,35,1,1,250.0
2023,8,1,3,18,41,25,30,14750.0
2023,8,10,34,4,40,1,1,100.0
2023,8,21,16,18,41,2,2,500.0
2023,8,21,2,4,39,1,1,3000.0
2023,8,21,28,4,41,2,2,375.0
2023,8,21,35,4,39,1,1,1000.0
2023,8,21,19,18,37,3,3,625.0
2023,8,21,32,4,41,5,5,1500.0
2023,8,17,33,18,37,1,1,125.0
2023,8,13,13,18,39,1,1,1000.0
2023,8,14,9,4,41,2,2,500.0
2023,8,15,34,4,41,1,1,125.0
2023,8,3,27,18,38,1,1,250.0
2023,8,5,26,12,35,1,1,625.0
2023,8,1,34,4,41,3,3,1000.0
2023,8,1,22,18,41,2,2,5500.0
2023,8,1,4,18,38,2,2,500.0
2023,8,1,17,4,37,1,1,125.0
2023,8,9,4,4,41,1,1,375.0
2023,8,4,26,18,35,1,1,250.0
2023,8,21,1,4,38,1,1,250.0
2023,8,21,27,18,38,4,4,1500.0
2023,8,21,35,4,35,1,1,375.0
2023,8,18,26,16,36,2,2,3250.0
2023,8,14,34,18,41,2,2,375.0
2023,8,20,19,18,41,1,1,125.0
2023,8,3,19,18,37,1,1,125.0
2023,8,5,28,4,41,1,1,125.0
2023,8,5,26,4,37,4,4,1500.0
2023,8,1,4,4,41,10,10,4125.0
2023,8,1,12,4,35,1,1,125.0
2023,8,1,7,18,41,5,6,5000.0
2023,8,7,26,4,37,1,1,250.0
2023,8,4,26,18,41,2,2,375.0
2023,8,21,26,18,38,9,9,3625.0
2023,8,18,24,16,36,1,1,750.0
2023,8,16,27,4,37,1,1,125.0
2023,8,14,1,4,41,1,1,4000.0
2023,8,14,2,4,37,1,1,250.0
2023,8,14,33,4,41,1,1,250.0
2023,8,15,26,4,35,1,1,375.0
2023,8,5,16,18,37,1,1,125.0
2023,8,1,5,18,41,23,26,8750.0
2023,8,1,4,4,37,1,1,125.0
2023,8,9,22,4,41,1,1,1000.0
2023,8,9,27,4,41,2,2,250.0
2023,8,9,19,18,41,1,2,500.0
2023,8,19,26,18,41,5,5,1250.0
2023,8,21,5,4,41,5,6,750.0
2023,8,21,17,4,38,4,4,1000.0
2023,8,17,3,18,41,1,1,500.0
2023,8,14,2,18,41,2,2,625.0
2023,8,20,2,18,37,1,1,375.0
2023,8,1,24,18,35,1,1,250.0
2023,8,1,4,18,37,1,1,125.0
2023,8,9,16,18,41,1,1,250.0
2023,8,7,27,4,41,2,3,500.0
2023,8,21,2,4,38,1,1,1250.0
2023,8,21,33,4,41,2,2,4125.0
2023,8,17,24,4,41,1,1,375.0
2023,8,17,27,4,36,1,1,2500.0
2023,8,14,9,18,38,1,1,1750.0
2023,8,14,27,4,36,2,2,1500.0
2023,8,14,33,18,39,1,3,3000.0
2023,8,14,32,4,41,2,2,500.0
2023,8,1,24,18,38,1,1,500.0
2023,8,1,33,4,37,1,1,250.0
2023,8,1,17,18,41,1,1,5000.0
2023,8,1,3,4,37,1,1,500.0
2023,8,9,24,4,37,1,1,250.0
2023,8,9,13,4,41,1,1,500.0
2023,8,19,27,18,37,1,1,125.0
2023,8,19,36,18,39,1,1,5000.0
2023,8,21,24,4,48,6,6,5837.5
2023,8,21,32,18,41,1,1,125.0
2023,8,17,14,18,39,1,1,1000.0
2023,8,18,27,16,36,1,2,3500.0
2023,8,14,5,4,41,6,7,1875.0
2023,8,14,2,18,35,1,1,125.0
2023,8,1,9,4,35,1,1,500.0
2023,8,1,2,4,41,15,18,11000.0
2023,8,1,25,18,41,4,4,3125.0
2023,8,9,25,18,41,1,1,125.0
2023,8,7,28,18,37,1,1,250.0
2023,8,4,27,4,37,1,1,750.0
2023,8,4,26,4,41,1,1,250.0
2023,8,21,25,4,37,2,2,500.0
2023,8,21,3,4,39,1,1,1000.0
2023,8,17,2,18,36,1,1,500.0
2023,8,18,4,16,37,1,1,125.0
2023,8,13,4,18,38,1,1,250.0
2023,8,5,19,4,35,1,1,250.0
2023,8,1,1,18,41,1,1,1750.0
2023,8,1,1,4,38,1,1,250.0
2023,8,1,27,18,38,2,2,2250.0
2023,8,1,7,4,37,1,1,250.0
2023,8,1,17,4,35,1,1,125.0
2023,8,9,24,4,41,3,3,875.0
2023,8,21,7,4,41,1,1,125.0
2023,8,17,5,18,36,1,1,500.0
2023,8,14,25,4,41,3,3,625.0
2023,8,20,2,18,41,1,1,375.0
2023,8,20,26,18,41,2,5,6125.0
2023,8,1,31,18,41,1,1,125.0
2023,8,9,27,18,36,1,1,500.0
2023,8,9,26,18,41,1,1,125.0
2023,8,21,16,4,41,3,3,625.0
2023,8,21,22,18,36,1,1,500.0
2023,8,21,7,18,41,1,1,250.0
2023,8,13,4,18,36,1,1,500.0
2023,8,14,24,4,37,1,1,375.0
2023,8,14,28,18,36,1,1,1500.0
2023,8,14,28,4,41,5,6,1125.0
2023,8,3,2,4,37,1,1,125.0
2023,8,5,4,4,41,3,3,750.0
2023,8,5,6,4,41,4,4,500.0
2023,8,1,5,4,37,1,1,125.0
2023,8,1,16,18,41,5,8,3125.0
2023,8,1,11,18,41,5,5,750.0
2023,8,9,24,18,41,1,1,750.0
2023,8,7,27,4,37,1,1,250.0
2023,8,21,5,18,41,14,14,6000.0
2023,8,21,2,18,37,1,1,250.0
2023,8,21,2,18,36,4,4,7000.0
2023,8,21,4,4,35,1,1,125.0
2023,8,21,27,4,37,4,5,625.0
2023,8,16,27,4,41,2,3,375.0
2023,8,14,17,18,37,1,1,125.0
2023,8,14,19,4,41,11,12,5125.0
2023,8,5,16,18,48,1,1,140.5
2023,8,1,26,4,48,3,3,477.1
2023,8,1,26,4,38,1,1,250.0
2023,8,9,27,18,41,2,3,6500.0
2023,8,9,28,4,41,1,1,125.0
2023,8,19,22,4,41,1,1,125.0
2023,8,7,2,18,35,1,1,625.0
2023,8,21,24,18,37,4,4,1625.0
2023,8,21,9,18,41,1,1,1000.0
2023,8,17,24,4,35,1,1,375.0
2023,8,17,17,18,38,1,1,250.0
2023,8,14,4,18,41,1,1,125.0
2023,8,14,32,18,37,1,1,125.0
2023,8,15,26,18,38,1,1,1500.0
2023,8,1,31,4,41,1,1,125.0
2023,8,1,26,4,41,38,47,28000.0
2023,8,9,4,4,35,1,1,375.0
2023,8,9,11,18,41,2,3,1125.0
2023,8,7,24,4,41,1,1,250.0
2023,8,21,13,18,36,1,1,500.0
2023,8,21,7,18,39,1,2,2000.0
2023,8,21,17,18,38,2,2,750.0
2023,8,21,26,18,39,6,6,9259.19
2023,8,17,19,18,39,1,1,2000.0
2023,8,17,26,4,38,1,1,1500.0
2023,8,17,32,18,41,1,1,125.0
2023,8,18,26,16,38,3,3,4125.0
2023,8,5,17,4,37,1,1,250.0
2023,8,1,17,4,41,8,8,2000.0
2023,8,10,34,15,41,1,1,1000.0
2023,8,10,30,4,37,1,1,125.0
2023,8,7,33,4,37,1,1,125.0
2023,8,0,26,18,41,2,2,750.0
2023,8,21,24,18,41,5,5,3250.0
2023,8,21,5,18,48,1,1,856.31
2023,8,21,16,18,38,2,2,500.0
2023,8,21,22,4,37,2,2,375.0
2023,8,21,3,4,37,2,2,1000.0
2023,8,14,28,4,39,1,1,1000.0
2023,8,15,33,4,41,1,1,250.0
2023,8,5,4,4,33,1,1,500.0
2023,8,1,3,4,41,10,11,5125.0
2023,8,9,1,4,33,1,1,500.0
2023,8,10,16,4,48,1,1,87.5
2023,8,19,13,18,37,1,1,375.0
2023,8,4,26,4,37,1,1,125.0
2023,8,21,27,18,39,2,2,3000.0
2023,8,16,4,4,35,1,1,250.0
2023,8,14,6,18,38,1,1,250.0
2023,8,14,28,18,41,2,2,250.0
2023,8,14,28,18,38,2,2,500.0
2023,8,14,7,18,41,1,1,250.0
2023,8,15,26,18,41,3,3,5375.0
2023,8,5,24,4,35,1,1,375.0
2023,8,5,3,4,41,3,3,375.0
2023,8,9,26,4,41,1,1,125.0
2023,8,21,28,18,39,2,2,5000.0
2023,8,21,33,4,36,1,1,500.0
2023,8,21,19,18,38,2,2,500.0
2023,8,21,26,18,41,27,29,22875.0
2023,8,14,5,4,37,1,1,125.0
2023,8,14,16,4,41,2,2,750.0
2023,8,14,2,18,36,1,1,875.0
2023,8,20,27,4,39,1,1,1750.0
2023,8,20,17,4,37,1,1,125.0
2023,8,5,24,4,37,2,2,500.0
2023,8,5,35,4,41,2,2,375.0
2023,8,1,0,18,41,2,2,1500.0
2023,8,1,2,18,37,2,2,1250.0
2023,8,1,14,18,36,1,1,250.0
2023,8,1,28,4,41,9,9,3875.0
2023,8,1,8,18,41,2,2,750.0
2023,8,19,13,18,35,1,1,375.0
2023,8,7,4,18,41,1,1,250.0
2023,8,21,27,4,48,1,1,330.5
2023,8,18,24,16,38,1,1,750.0
2023,8,18,16,16,41,1,1,1000.0
2023,8,14,26,18,41,10,12,7000.0
2023,8,14,26,18,38,1,1,250.0
2023,8,1,2,18,40,1,1,600.0
2023,8,19,2,4,37,1,1,250.0
2023,8,7,35,18,41,1,1,250.0
2023,8,7,26,18,48,1,1,67.0
2023,8,21,16,18,37,1,1,125.0
2023,8,21,11,4,41,1,1,250.0
2023,8,21,3,18,41,5,5,1000.0
2023,8,18,27,16,39,1,2,3500.0
2023,8,18,28,16,41,1,1,125.0
2023,8,14,17,4,37,1,1,250.0
2023,8,20,5,18,41,1,2,3000.0
2023,8,1,5,4,40,1,1,100.0
2023,8,1,35,18,41,22,25,8500.0
2023,8,1,26,18,38,7,7,3750.0
2023,8,1,32,4,41,8,11,2500.0
2023,8,9,12,18,41,1,1,250.0
2023,8,9,26,4,36,1,1,750.0
2023,8,7,4,18,37,1,1,250.0
2023,8,21,4,18,39,1,1,2000.0
2023,8,21,17,18,41,2,2,750.0
2023,8,21,19,18,35,1,1,1125.0
2023,8,21,21,18,41,2,2,375.0
2023,8,21,26,4,48,4,4,3926.77
2023,8,17,5,18,38,1,1,250.0
2023,8,17,27,4,39,1,1,2500.0
2023,8,17,26,4,36,1,1,1500.0
2023,8,18,4,16,35,1,1,125.0
2023,8,18,27,16,37,1,1,250.0
2023,8,16,27,4,35,1,1,125.0
2023,8,14,17,4,41,3,3,1500.0
2023,8,5,0,4,41,5,5,1875.0
2023,8,1,13,4,37,1,1,375.0
2023,8,1,27,15,41,1,1,2000.0
2023,8,7,5,18,41,1,1,125.0
2023,8,21,2,18,48,1,1,616.25
2023,8,21,17,4,41,3,3,1000.0
2023,8,21,20,18,41,1,1,1500.0
2023,8,17,26,18,41,1,1,1000.0
2023,8,14,27,4,38,4,4,1875.0
2023,8,1,35,4,41,12,15,3625.0
2023,8,9,2,4,41,1,1,125.0
2023,8,21,4,18,37,2,2,250.0
2023,8,21,28,4,38,1,2,704.32
2023,8,21,3,18,48,2,2,2030.5
2023,9,15,0,18,41,1,1,250.0
2023,9,15,26,18,37,1,1,500.0
2023,9,5,9,4,37,4,4,500.0
2023,9,5,4,4,37,2,2,250.0
2023,9,5,11,4,37,1,1,125.0
2023,9,1,4,4,35,1,1,125.0
2023,9,1,27,18,41,22,24,11750.0
2023,9,1,27,18,38,1,1,750.0
2023,9,1,27,4,41,37,40,23425.0
2023,9,1,3,4,37,1,1,250.0
2023,9,9,27,18,39,1,1,2000.0
2023,9,19,26,5,39,1,1,1000.0
2023,9,21,18,18,38,1,1,250.0
2023,9,21,25,18,41,1,1,250.0
2023,9,21,19,18,41,8,8,2625.0
2023,9,21,32,18,38,1,1,250.0
2023,9,17,28,18,36,1,1,500.0
2023,9,18,19,16,39,1,1,1000.0
2023,9,14,34,4,41,4,4,500.0
2023,9,14,0,4,41,3,3,750.0
2023,9,14,28,4,41,3,3,625.0
2023,9,5,16,4,41,1,1,125.0
2023,9,5,22,4,37,1,1,375.0
2023,9,1,16,18,41,7,8,6250.0
2023,9,9,24,4,41,2,2,375.0
2023,9,19,16,18,39,1,1,1500.0
2023,9,21,27,4,36,3,3,1500.0
2023,9,17,16,18,39,1,1,2250.0
2023,9,5,6,4,41,2,2,375.0
2023,9,1,0,15,41,1,1,500.0
2023,9,1,9,18,37,1,1,125.0
2023,9,1,2,4,38,1,1,500.0
2023,9,9,33,4,41,1,1,250.0
2023,9,10,17,4,38,1,1,250.0
2023,9,19,5,4,36,1,1,500.0
2023,9,21,16,18,40,1,25,3000.0
2023,9,21,2,4,38,1,1,875.0
2023,9,21,28,18,36,2,2,1000.0
2023,9,18,26,16,48,1,1,419.5
2023,9,18,3,16,41,1,1,250.0
2023,9,13,17,18,37,1,2,250.0
2023,9,14,27,4,37,2,2,375.0
2023,9,14,19,4,41,4,4,1125.0
2023,9,15,26,18,38,1,1,750.0
2023,9,5,26,12,36,1,1,625.0
2023,9,5,26,0,41,1,1,250.0
2023,9,1,24,4,35,3,3,875.0
2023,9,1,27,4,38,6,6,9625.0
2023,9,1,28,4,37,1,1,250.0
2023,9,1,33,18,37,2,2,375.0
2023,9,1,26,18,37,10,10,3750.0
2023,9,1,3,18,37,2,2,625.0
2023,9,10,9,4,38,1,1,250.0
2023,9,10,33,18,41,1,1,250.0
2023,9,19,9,4,41,1,1,250.0
2023,9,19,13,18,41,1,1,250.0
2023,9,7,4,18,35,1,1,250.0
2023,9,21,28,4,48,1,1,43.75
2023,9,14,17,18,38,1,1,250.0
2023,9,15,1,18,35,1,1,250.0
2023,9,1,1,4,41,3,3,750.0
2023,9,1,28,4,41,12,12,3500.0
2023,9,9,0,4,35,2,2,500.0
2023,9,9,7,4,41,1,1,125.0
2023,9,21,27,4,38,9,9,3750.0
2023,9,21,3,4,41,4,4,625.0
2023,9,18,19,16,41,1,1,250.0
2023,9,18,19,16,37,1,1,250.0
2023,9,14,24,4,48,1,1,22.37
2023,9,14,34,18,41,3,3,1375.0
2023,9,14,16,4,37,2,2,250.0
2023,9,14,27,18,41,9,10,9500.0
2023,9,14,36,4,37,1,1,125.0
2023,9,3,16,18,37,1,1,125.0
2023,9,5,26,18,37,6,6,1500.0
2023,9,1,13,4,35,1,1,375.0
2023,9,1,2,18,39,1,1,1000.0
2023,9,10,25,18,39,1,1,2500.0
2023,9,7,22,18,48,1,1,13059.17
2023,9,21,24,4,37,12,13,2495.0
2023,9,21,25,4,38,1,1,250.0
2023,9,21,35,4,35,2,2,375.0
2023,9,21,3,18,37,4,4,625.0
2023,9,12,2,18,48,1,1,137.5
2023,9,17,26,1,36,1,1,500.0
2023,9,14,22,18,41,1,1,125.0
2023,9,14,35,18,41,4,4,625.0
2023,9,1,5,4,41,17,19,4125.0
2023,9,1,22,4,41,1,1,1000.0
2023,9,1,1,18,38,1,1,250.0
2023,9,1,11,4,41,2,2,375.0
